"Longitude","Latitude","Date","State","Temp","CO","NO2","SO2","AtmPres"
-93.214,42.0046,"2014-09-22","Iowa",14.13,0.21,5.82,2.32,996.22
-93.214,42.0046,"2014-09-23","Iowa",15.78,0.25,4.8,1.96,995.88
-93.214,42.0046,"2014-09-24","Iowa",16.99,0.23,5.88,2.33,995.36
-93.214,42.0046,"2014-09-25","Iowa",19.38,0.29,7.27,1.52,994.47
-93.214,42.0046,"2014-09-26","Iowa",20.5,0.29,6.17,2.25,993.44
-93.214,42.0046,"2014-09-27","Iowa",20.72,0.29,5.83,1.57,992.95
-93.214,42.0046,"2014-09-28","Iowa",20.27,0.38,8.94,1.34,991.42
-93.214,42.0046,"2014-09-29","Iowa",19.89,0.35,9.46,0.39,988.09
-93.214,42.0046,"2014-09-30","Iowa",14.63,0.17,4.17,0.72,986.74
-93.214,42.0046,"2014-10-01","Iowa",16.33,0.23,5.82,3.58,982.66
-93.214,42.0046,"2014-10-02","Iowa",17.23,0.23,5.41,0.88,979.65
-93.214,42.0046,"2014-10-03","Iowa",8.77,0.11,2.32,0.09,982.46
-93.214,42.0046,"2014-10-04","Iowa",5.99,0.12,2.86,0.07,982.01
-93.214,42.0046,"2014-10-05","Iowa",9.36,0.2,4.84,0.3,977.23
-93.214,42.0046,"2014-10-06","Iowa",11.52,0.16,5.12,0.36,975.44
-93.214,42.0046,"2014-10-07","Iowa",13.71,0.15,5.99,0.22,979.06
-93.214,42.0046,"2014-10-08","Iowa",13.02,0.19,8.34,0.28,988.9
-93.214,42.0046,"2014-10-09","Iowa",12.16,0.19,6.56,0.21,991.42
-93.214,42.0046,"2014-10-10","Iowa",8.54,0.22,7.84,0.15,993.48
-93.214,42.0046,"2014-10-11","Iowa",8.39,0.28,7.2,1.03,993.29
-93.214,42.0046,"2014-10-12","Iowa",9.02,0.22,4.44,2.03,984.68
-93.214,42.0046,"2014-10-13","Iowa",13.14,0.21,4.15,0.95,976.24
-93.214,42.0046,"2014-10-14","Iowa",12.12,0.16,3.3,0.42,975.01
-93.214,42.0046,"2014-10-15","Iowa",11.67,0.17,6.61,0.18,983.18
-93.214,42.0046,"2014-10-16","Iowa",13.21,0.29,8,1.7,979.95
-93.214,42.0046,"2014-10-17","Iowa",11.67,0.14,3.21,0.14,981.83
-93.214,42.0046,"2014-10-18","Iowa",7.84,0.23,5.82,0.12,992.47
-93.214,42.0046,"2014-10-19","Iowa",10.14,0.25,4.82,0.37,989.15
-93.214,42.0046,"2014-10-20","Iowa",13.15,0.21,8.09,0.2,986.26
-93.214,42.0046,"2014-10-21","Iowa",9.98,0.24,7.55,0.33,992.71
-93.214,42.0046,"2014-10-22","Iowa",10.03,0.2,5.48,1.21,995.1
-93.214,42.0046,"2014-10-23","Iowa",11.75,0.28,8.3,4.25,990.11
-93.214,42.0046,"2014-10-24","Iowa",13.66,0.31,8.39,1.47,987.06
-93.214,42.0046,"2014-10-25","Iowa",14.6,0.27,10.66,0.24,988.18
-93.214,42.0046,"2014-10-26","Iowa",13.13,0.24,6.65,2.58,983.81
-93.214,42.0046,"2014-10-27","Iowa",18.29,0.2,6.68,3.34,974.95
-93.214,42.0046,"2014-10-28","Iowa",9.86,0.13,3.9,0.08,985.86
-93.214,42.0046,"2014-10-29","Iowa",6.36,0.2,7.85,0.09,991.54
-93.214,42.0046,"2014-10-30","Iowa",7.29,0.27,8.45,1.28,990.56
-93.214,42.0046,"2014-10-31","Iowa",2.13,0.15,5.97,0.13,999.52
-93.214,42.0046,"2014-11-01","Iowa",1.23,0.24,7.61,1.41,1000.79
-93.214,42.0046,"2014-11-02","Iowa",6.96,0.2,3.88,9.59,993.17
-93.214,42.0046,"2014-11-03","Iowa",12.94,0.19,4.14,7.44,986.03
-93.214,42.0046,"2014-11-04","Iowa",8.65,0.17,5.85,0.21,988.3
-93.214,42.0046,"2014-11-05","Iowa",8.83,0.2,6.25,1.04,987.84
-93.214,42.0046,"2014-11-06","Iowa",4.67,0.17,6.79,0.07,992.4
-93.214,42.0046,"2014-11-07","Iowa",4.4,0.24,8.17,4.82,987.5
-93.214,42.0046,"2014-11-08","Iowa",5.32,0.16,4.19,0.2,986.2
-93.214,42.0046,"2014-11-09","Iowa",7.11,0.24,7.34,1.77,981.07
-93.214,42.0046,"2014-11-10","Iowa",9.74,0.23,6.06,3.97,973.07
-93.214,42.0046,"2014-11-11","Iowa",-1.48,0.14,3.17,0.07,987.31
-93.214,42.0046,"2014-11-12","Iowa",-5.46,0.13,3.93,0.06,998.72
-93.214,42.0046,"2014-11-13","Iowa",-5.19,0.14,4.63,0.06,999.87
-93.214,42.0046,"2014-11-14","Iowa",-7.04,0.19,8.85,0.07,999.7
-93.214,42.0046,"2014-11-15","Iowa",-5.62,0.24,8.58,0.43,996.39
-93.214,42.0046,"2014-11-16","Iowa",-6.83,0.19,5.72,0.18,988.77
-93.214,42.0046,"2014-11-17","Iowa",-11.17,0.15,4.14,0.06,988.35
-93.214,42.0046,"2014-11-18","Iowa",-9.66,0.16,5.94,1.22,990.27
-93.214,42.0046,"2014-11-19","Iowa",-4.83,0.18,5.31,1.25,985.19
-93.214,42.0046,"2014-11-20","Iowa",-7.14,0.19,9.57,0.14,993.18
-93.214,42.0046,"2014-11-21","Iowa",-4.37,0.26,9.28,4.22,995.77
-93.214,42.0046,"2014-11-22","Iowa",7.02,0.21,5.11,4.55,982.73
-93.214,42.0046,"2014-11-23","Iowa",9.14,0.22,3.95,3.49,969.83
-93.214,42.0046,"2014-11-24","Iowa",-2.43,0.14,2.51,0.07,972.08
-93.214,42.0046,"2014-11-25","Iowa",-5.78,0.2,6.46,0.16,989.94
-93.214,42.0046,"2014-11-26","Iowa",-3.77,0.21,8.12,1.19,990.42
-93.214,42.0046,"2014-11-27","Iowa",-9.33,0.18,5.11,0.26,1000.58
-93.214,42.0046,"2014-11-28","Iowa",-3.21,0.21,6.98,2.34,986.67
-93.214,42.0046,"2014-11-29","Iowa",5.36,0.26,9.33,2.61,973.78
-93.214,42.0046,"2014-11-30","Iowa",-3.57,0.2,3.57,0.21,986.8
-93.214,42.0046,"2014-12-01","Iowa",-10.12,0.13,6.23,0.38,1007.16
-93.214,42.0046,"2014-12-02","Iowa",-5.46,0.21,9.53,1.6,993.73
-93.214,42.0046,"2014-12-03","Iowa",-3.08,0.22,10.08,0.4,995.81
-93.214,42.0046,"2014-12-04","Iowa",-1.98,0.22,8.99,2.45,995.98
-93.214,42.0046,"2014-12-05","Iowa",1.18,0.26,9.31,0.76,993.2
-93.214,42.0046,"2014-12-06","Iowa",0.41,0.24,9.35,0.26,1004.26
-93.214,42.0046,"2014-12-07","Iowa",-0.53,0.21,7.2,2.15,1000.79
-93.214,42.0046,"2014-12-08","Iowa",1.43,0.2,5.78,0.75,991.07
-93.214,42.0046,"2014-12-09","Iowa",-1.39,0.21,7.02,0.2,999.24
-93.214,42.0046,"2014-12-10","Iowa",-1.13,0.21,6.25,1.01,998.55
-93.214,42.0046,"2014-12-11","Iowa",-1.78,0.21,6.5,0.72,996.13
-93.214,42.0046,"2014-12-12","Iowa",1.33,0.25,8.94,0.49,996.02
-93.214,42.0046,"2014-12-13","Iowa",5.82,0.27,6.71,0.95,991.63
-93.214,42.0046,"2014-12-14","Iowa",9.4,0.21,4.46,2.23,986.45
-93.214,42.0046,"2014-12-15","Iowa",7.89,0.21,6.3,0.71,978.13
-93.214,42.0046,"2014-12-16","Iowa",-1.88,0.15,3.46,0.1,988
-93.214,42.0046,"2014-12-17","Iowa",-6.28,0.18,7.91,0.08,996.84
-93.214,42.0046,"2014-12-18","Iowa",-5.53,0.27,10.43,0.69,996.22
-93.214,42.0046,"2014-12-19","Iowa",-2.99,0.27,9.85,0.85,995.96
-93.214,42.0046,"2014-12-20","Iowa",-0.53,0.24,8.8,0.76,993.55
-93.214,42.0046,"2014-12-21","Iowa",2.68,0.2,5.27,3.41,986.83
-93.214,42.0046,"2014-12-22","Iowa",2.99,0.23,8.39,1.92,975.3
-93.214,42.0046,"2014-12-23","Iowa",3.41,0.22,6.62,0.46,975.27
-93.214,42.0046,"2014-12-24","Iowa",1.13,0.19,3.99,0.16,976.91
-93.214,42.0046,"2014-12-25","Iowa",3.13,0.18,3.08,4.82,981.24
-93.214,42.0046,"2014-12-26","Iowa",4.49,0.26,7.24,3.16,985.24
-93.214,42.0046,"2014-12-27","Iowa",-0.68,0.19,4.26,0.22,989.84
-93.214,42.0046,"2014-12-28","Iowa",-4.72,0.25,8.99,0.56,993.38
-93.214,42.0046,"2014-12-29","Iowa",-5.56,0.21,6.66,0.2,1000.4
-93.214,42.0046,"2014-12-30","Iowa",-13.82,0.19,5.14,0.27,1010.77
-93.214,42.0046,"2014-12-31","Iowa",-12.34,0.18,5.11,0.8,1001.25
-93.214,42.0046,"2014-02-16","Iowa",-5.34,0.21,5.99,1.08,990.97
-82.7755,40.3736,"2014-01-01","Ohio",0.39,0.31,16.68,2.39,996.17
-82.7755,40.3736,"2014-01-02","Ohio",-3.61,0.27,12.45,1.62,988.56
-82.7755,40.3736,"2014-01-03","Ohio",-9.7,0.28,15.91,2.3,1003.54
-82.7755,40.3736,"2014-01-04","Ohio",-3.81,0.31,18.7,3.37,995.54
-82.7755,40.3736,"2014-01-05","Ohio",1.98,0.36,23.34,2.21,983.46
-82.7755,40.3736,"2014-01-06","Ohio",-11.06,0.26,6.7,2.06,996.42
-82.7755,40.3736,"2014-01-07","Ohio",-16.33,0.28,8.8,2.43,1005.6
-82.7755,40.3736,"2014-01-08","Ohio",-6.98,0.29,18.67,3.78,1004.71
-82.7755,40.3736,"2014-01-09","Ohio",-0.75,0.34,23.26,3.11,1004.21
-82.7755,40.3736,"2014-01-10","Ohio",4.64,0.33,20.29,1.78,993.42
-82.7755,40.3736,"2014-01-11","Ohio",9.05,0.26,9.46,1.35,978.35
-82.7755,40.3736,"2014-01-12","Ohio",3.33,0.26,9.3,1.37,989.42
-82.7755,40.3736,"2014-01-13","Ohio",7.62,0.27,17.6,1.93,984.48
-82.7755,40.3736,"2014-01-14","Ohio",6.11,0.26,14.38,1.54,984.56
-82.7755,40.3736,"2014-01-15","Ohio",-0.41,0.25,9.95,1.43,991.1
-82.7755,40.3736,"2014-01-16","Ohio",-2.13,0.28,14.11,2.72,987.17
-82.7755,40.3736,"2014-01-17","Ohio",-0.63,0.27,15.19,1.73,986.94
-82.7755,40.3736,"2014-01-18","Ohio",-6.98,0.25,10.03,2.23,989.27
-82.7755,40.3736,"2014-01-19","Ohio",-0.88,0.26,9.78,2.9,985.65
-82.7755,40.3736,"2014-01-20","Ohio",1.87,0.28,15.8,2.52,984.67
-82.7755,40.3736,"2014-01-21","Ohio",-8.26,0.27,14.82,1.82,989.42
-82.7755,40.3736,"2014-01-22","Ohio",-12.83,0.31,21.07,2.65,994.54
-82.7755,40.3736,"2014-01-23","Ohio",-11.73,0.29,11.74,2.11,1003.94
-82.7755,40.3736,"2014-01-24","Ohio",-11.97,0.3,13.22,4.26,1002.48
-82.7755,40.3736,"2014-01-25","Ohio",-5.05,0.3,6.83,2.84,980.67
-82.7755,40.3736,"2014-01-26","Ohio",-5.23,0.31,16.88,3.15,980.83
-82.7755,40.3736,"2014-01-27","Ohio",-7.52,0.27,8.94,2.44,994.1
-82.7755,40.3736,"2014-01-28","Ohio",-15.96,0.28,20.66,2.84,1004.23
-82.7755,40.3736,"2014-01-29","Ohio",-12.46,0.29,26.89,3.01,1002
-82.7755,40.3736,"2014-01-30","Ohio",-6.44,0.31,21.06,4.65,995.23
-82.7755,40.3736,"2014-01-31","Ohio",2.59,0.29,23.49,4.48,993.5
-82.7755,40.3736,"2014-02-01","Ohio",6.23,0.34,24.25,3.32,989.23
-82.7755,40.3736,"2014-02-02","Ohio",2.09,0.28,11.15,1.26,992.44
-82.7755,40.3736,"2014-02-03","Ohio",-2.99,0.28,17.49,1.97,998.17
-82.7755,40.3736,"2014-02-04","Ohio",-3.72,0.35,24.94,2.74,996.65
-82.7755,40.3736,"2014-02-05","Ohio",-1.76,0.28,14.56,2.14,990.52
-82.7755,40.3736,"2014-02-06","Ohio",-6.02,0.29,17.06,1.97,1003
-82.7755,40.3736,"2014-02-07","Ohio",-9.33,0.29,22.06,2.95,1003.75
-82.7755,40.3736,"2014-02-08","Ohio",-7.81,0.34,27.04,4.94,998.92
-82.7755,40.3736,"2014-02-09","Ohio",-3.94,0.32,15.78,4.19,994.31
-82.7755,40.3736,"2014-02-10","Ohio",-7.88,0.31,22.35,2.58,1000.56
-82.7755,40.3736,"2014-02-11","Ohio",-10.63,0.35,29.6,1.87,1004.46
-82.7755,40.3736,"2014-02-12","Ohio",-7.57,0.47,37.41,4.77,996.48
-82.7755,40.3736,"2014-02-13","Ohio",-1.51,0.47,37.09,6.1,983.27
-82.7755,40.3736,"2014-02-14","Ohio",-0.37,0.32,19.95,3.49,979.65
-82.7755,40.3736,"2014-02-15","Ohio",-5.27,0.29,14.95,2.43,990.52
-82.7755,40.3736,"2014-02-16","Ohio",-6.51,0.38,18.78,2.81,993.92
-82.7755,40.3736,"2014-02-17","Ohio",-5.1,0.34,24.92,4.11,992.65
-82.7755,40.3736,"2014-02-18","Ohio",4.08,0.3,19.28,2.87,990.12
-82.7755,40.3736,"2014-02-19","Ohio",5.62,0.33,24.01,2.84,987.56
-82.7755,40.3736,"2014-02-20","Ohio",7.52,0.35,24.13,2.38,977.35
-82.7755,40.3736,"2014-02-21","Ohio",6.16,0.25,9.48,2.09,980.6
-82.7755,40.3736,"2014-02-22","Ohio",6.45,0.25,9.95,2.62,986.34
-82.7755,40.3736,"2014-02-23","Ohio",1.57,0.26,10.93,1.97,988.93
-82.7755,40.3736,"2014-02-24","Ohio",-2.87,0.25,8.79,1.09,992.98
-82.7755,40.3736,"2014-02-25","Ohio",-3.89,0.26,9.85,1.74,990.41
-82.7755,40.3736,"2014-02-26","Ohio",-7.34,0.26,10.16,1.73,987.16
-82.7755,40.3736,"2014-02-27","Ohio",-8.18,0.26,10.27,2.93,984.56
-82.7755,40.3736,"2014-02-28","Ohio",-7.84,0.31,21.05,2.22,991.93
-82.7755,40.3736,"2014-03-01","Ohio",2.26,0.33,21.17,4.3,990.51
-82.7755,40.3736,"2014-03-02","Ohio",-4.44,0.28,9.09,1.69,991.19
-82.7755,40.3736,"2014-03-03","Ohio",-10.74,0.27,12.78,2.07,997.06
-82.7755,40.3736,"2014-03-04","Ohio",-7.37,0.37,25.87,4.66,994.88
-82.7755,40.3736,"2014-03-05","Ohio",-4.34,0.33,23.23,4.13,994.86
-82.7755,40.3736,"2014-03-06","Ohio",-1.37,0.29,20.51,4.08,993.3
-82.7755,40.3736,"2014-03-07","Ohio",4.11,0.42,29.37,4.75,986.61
-82.7755,40.3736,"2014-03-08","Ohio",4.05,0.42,20.34,3.16,987.42
-82.7755,40.3736,"2014-03-09","Ohio",1.04,0.27,11.91,1.97,991.22
-82.7755,40.3736,"2014-03-10","Ohio",8.95,0.32,16.57,3.6,981.4
-82.7755,40.3736,"2014-03-11","Ohio",12.57,0.4,23.93,3.32,975.91
-82.7755,40.3736,"2014-03-12","Ohio",2.33,0.32,11.64,0.96,973.2
-82.7755,40.3736,"2014-03-13","Ohio",-5.02,0.32,10.7,1.59,990.06
-82.7755,40.3736,"2014-03-14","Ohio",8.63,0.31,11.57,2.94,983.86
-82.7755,40.3736,"2014-03-15","Ohio",7.21,0.26,8.89,1.35,987.19
-82.7755,40.3736,"2014-03-16","Ohio",-2.53,0.25,6.12,2.13,988.56
-82.7755,40.3736,"2014-03-17","Ohio",-1.09,0.33,16.75,3.16,982.85
-82.7755,40.3736,"2014-03-18","Ohio",5.43,0.44,20.68,2.3,983.42
-82.7755,40.3736,"2014-03-19","Ohio",8.19,0.37,12.06,1.56,981.55
-82.7755,40.3736,"2014-03-20","Ohio",4.67,0.34,11.62,1.11,987.83
-82.7755,40.3736,"2014-03-21","Ohio",6.47,0.34,19.06,2.03,984.83
-82.7755,40.3736,"2014-03-22","Ohio",7.51,0.29,8.52,1.33,987.09
-82.7755,40.3736,"2014-03-23","Ohio",-0.87,0.26,6.19,0.66,994.32
-82.7755,40.3736,"2014-03-24","Ohio",-2.87,0.3,16.93,1.92,994.12
-82.7755,40.3736,"2014-03-25","Ohio",-1.68,0.33,15.71,1.65,987.59
-82.7755,40.3736,"2014-03-26","Ohio",-3.51,0.28,14.31,1.34,995.19
-82.7755,40.3736,"2014-03-27","Ohio",4.97,0.32,16.66,2.77,987.27
-82.7755,40.3736,"2014-03-28","Ohio",11.4,0.31,10.11,1.72,984.39
-82.7755,40.3736,"2014-03-29","Ohio",4.23,0.3,8.14,0.99,985.46
-82.7755,40.3736,"2014-03-30","Ohio",3.47,0.29,10.36,1.09,991.06
-82.7755,40.3736,"2014-03-31","Ohio",7.63,0.49,27.88,3.57,990.62
-82.7755,40.3736,"2014-04-01","Ohio",14.47,0.27,14.16,2.84,985.69
-82.7755,40.3736,"2014-04-02","Ohio",10.32,0.28,17.7,1.62,989.06
-82.7755,40.3736,"2014-04-03","Ohio",10.79,0.29,19.37,1.43,981.88
-82.7755,40.3736,"2014-04-04","Ohio",12.52,0.27,10.26,1.04,977.57
-82.7755,40.3736,"2014-04-05","Ohio",4.94,0.28,9.06,1.46,990.57
-82.7755,40.3736,"2014-04-06","Ohio",7.04,0.4,16.69,2.17,988.75
-82.7755,40.3736,"2014-04-07","Ohio",9.76,0.31,19.14,1.72,973.79
-82.7755,40.3736,"2014-04-08","Ohio",10.02,0.26,12.05,1.99,977.13
-82.7755,40.3736,"2014-04-09","Ohio",9.01,0.27,16.21,1.37,985.79
-82.7755,40.3736,"2014-04-10","Ohio",14.35,0.34,15.57,3.07,985.68
-82.7755,40.3736,"2014-04-11","Ohio",14.6,0.31,18.02,1.6,987.14
-82.7755,40.3736,"2014-04-12","Ohio",16.21,0.33,18.05,2.49,987.28
-82.7755,40.3736,"2014-04-13","Ohio",21.5,0.26,7.94,2.77,982.56
-82.7755,40.3736,"2014-04-14","Ohio",18.13,0.28,7.08,2.35,977.05
-82.7755,40.3736,"2014-04-15","Ohio",1.91,0.27,10.27,0.98,986.99
-82.7755,40.3736,"2014-04-16","Ohio",1.97,0.29,18.06,1.53,935.32
-82.7755,40.3736,"2014-04-17","Ohio",11.15,0.3,19.29,2.94,867.5
-82.7755,40.3736,"2014-04-18","Ohio",13.24,0.37,27.36,2.63,959.59
-82.7755,40.3736,"2014-04-19","Ohio",11.99,0.29,12.38,2.23,994.33
-82.7755,40.3736,"2014-04-20","Ohio",14.5,0.34,18.95,2.8,992.62
-82.7755,40.3736,"2014-04-21","Ohio",17.54,0.42,21.44,4.63,986.58
-82.7755,40.3736,"2014-04-22","Ohio",14.68,0.27,9.78,1.2,983.37
-82.7755,40.3736,"2014-04-23","Ohio",7.94,0.26,12.25,0.85,990.15
-82.7755,40.3736,"2014-04-24","Ohio",10.16,0.28,19.05,2.64,987.69
-82.7755,40.3736,"2014-04-25","Ohio",12.19,0.3,18.93,1.64,979.87
-82.7755,40.3736,"2014-04-26","Ohio",14.43,0.27,12.45,1.76,983.87
-82.7755,40.3736,"2014-04-27","Ohio",12.32,0.25,7.28,1.88,985.22
-82.7755,40.3736,"2014-04-28","Ohio",13.04,0.27,14.61,1.34,978.77
-82.7755,40.3736,"2014-04-29","Ohio",15.47,0.24,9.98,0.81,976.46
-82.7755,40.3736,"2014-04-30","Ohio",13.62,0.26,13.61,0.89,980.47
-82.7755,40.3736,"2014-05-01","Ohio",12.03,0.25,8.25,1.16,982.63
-82.7755,40.3736,"2014-05-02","Ohio",11.36,0.24,8.76,1.04,982.92
-82.7755,40.3736,"2014-05-03","Ohio",13.16,0.24,9.42,1.49,982.11
-82.7755,40.3736,"2014-05-04","Ohio",14.26,0.24,8.29,1.42,985.41
-82.7755,40.3736,"2014-05-05","Ohio",10.57,0.26,15.62,1.95,984.4
-82.7755,40.3736,"2014-05-06","Ohio",14.16,0.27,14.4,3.1,984.52
-82.7755,40.3736,"2014-05-07","Ohio",18.37,0.27,18.74,2.83,985.37
-82.7755,40.3736,"2014-05-08","Ohio",22.48,0.26,14.63,3.08,987.78
-82.7755,40.3736,"2014-05-09","Ohio",21.46,0.25,11.99,3.37,984.63
-82.7755,40.3736,"2014-05-10","Ohio",17.52,0.26,10.02,1.61,985.87
-82.7755,40.3736,"2014-05-11","Ohio",19.33,0.26,8.75,1.89,988.7
-82.7755,40.3736,"2014-05-12","Ohio",21.63,0.25,12.19,1.56,988.46
-82.7755,40.3736,"2014-05-13","Ohio",24.08,0.25,11.39,1.88,988.23
-82.7755,40.3736,"2014-05-14","Ohio",19.86,0.27,12.98,1.17,986.55
-82.7755,40.3736,"2014-05-15","Ohio",14.77,0.25,9.04,0.71,984.06
-82.7755,40.3736,"2014-05-16","Ohio",9.25,0.28,12.67,0.88,986.92
-82.7755,40.3736,"2014-05-17","Ohio",9.04,0.28,10.52,1.03,991.29
-82.7755,40.3736,"2014-05-18","Ohio",11.24,0.32,12.95,1.37,995.18
-82.7755,40.3736,"2014-05-19","Ohio",13.41,0.36,19.82,2.73,994.7
-82.7755,40.3736,"2014-05-20","Ohio",18.62,0.29,19.49,2.47,988.13
-82.7755,40.3736,"2014-05-21","Ohio",20.68,0.26,15.48,2.37,985.39
-82.7755,40.3736,"2014-05-22","Ohio",20.14,0.26,12.12,1.06,986.86
-82.7755,40.3736,"2014-05-23","Ohio",15.69,0.26,12.8,1.04,990.18
-82.7755,40.3736,"2014-05-24","Ohio",17.03,0.31,15.84,1.77,995.67
-82.7755,40.3736,"2014-05-25","Ohio",18.78,0.36,15.31,3.47,995
-82.7755,40.3736,"2014-05-26","Ohio",21.52,0.33,12.92,2.68,993.29
-82.7755,40.3736,"2014-05-27","Ohio",23.79,0.25,12.85,1.76,986.79
-82.7755,40.3736,"2014-05-28","Ohio",21.76,0.26,13.77,1.41,986.59
-82.7755,40.3736,"2014-05-29","Ohio",19.78,0.27,13.88,1.07,988.26
-82.7755,40.3736,"2014-05-30","Ohio",20.39,0.26,14.55,1.73,990.37
-82.7755,40.3736,"2014-05-31","Ohio",20.79,0.28,13.64,1.73,991.83
-82.7755,40.3736,"2014-06-01","Ohio",22.57,0.26,10.56,2.02,990.37
-82.7755,40.3736,"2014-06-02","Ohio",23.53,0.27,8,1.79,988.86
-82.7755,40.3736,"2014-06-03","Ohio",24.07,0.25,9.23,1.58,985.91
-82.7755,40.3736,"2014-06-04","Ohio",19.32,0.29,15.55,1.27,980.9
-82.7755,40.3736,"2014-06-05","Ohio",17.86,0.27,11.91,1,983.28
-82.7755,40.3736,"2014-06-06","Ohio",18.49,0.31,18.91,2.02,986.41
-82.7755,40.3736,"2014-06-07","Ohio",20.21,0.34,17.83,2.38,985.59
-82.7755,40.3736,"2014-06-08","Ohio",19.26,0.27,11.44,1.15,981.52
-82.7755,40.3736,"2014-06-09","Ohio",18.45,0.27,15.24,0.95,985.05
-82.7755,40.3736,"2014-06-10","Ohio",19.67,0.27,17.68,1.07,982.58
-82.7755,40.3736,"2014-06-11","Ohio",21.14,0.25,10.16,1.28,980.07
-82.7755,40.3736,"2014-06-12","Ohio",21.92,0.25,11.98,1.19,981.29
-82.7755,40.3736,"2014-06-13","Ohio",19.83,0.25,12.07,1.22,983.94
-82.7755,40.3736,"2014-06-14","Ohio",17.27,0.25,10.93,0.89,989.93
-82.7755,40.3736,"2014-06-15","Ohio",20.78,0.27,10.73,2.01,989.24
-82.7755,40.3736,"2014-06-16","Ohio",24.11,0.27,16.47,3.01,990.33
-82.7755,40.3736,"2014-06-17","Ohio",26.53,0.28,12.15,1.86,988.73
-82.7755,40.3736,"2014-06-18","Ohio",26.42,0.26,12.42,1.36,988.43
-82.7755,40.3736,"2014-06-19","Ohio",22.73,0.26,13.16,1.52,988.94
-82.7755,40.3736,"2014-06-20","Ohio",22.42,0.3,13.88,1.52,986.3
-82.7755,40.3736,"2014-06-21","Ohio",21.74,0.28,9.1,0.64,984.29
-82.7755,40.3736,"2014-06-22","Ohio",22.57,0.29,9.18,1.98,983.96
-82.7755,40.3736,"2014-06-23","Ohio",24.6,0.28,12.97,2.23,984.39
-82.7755,40.3736,"2014-06-24","Ohio",24.66,0.25,10.72,1.5,984.43
-82.7755,40.3736,"2014-06-25","Ohio",22.62,0.24,11.15,0.74,984.75
-82.7755,40.3736,"2014-06-26","Ohio",22.84,0.27,13.68,0.8,987.19
-82.7755,40.3736,"2014-06-27","Ohio",23.89,0.31,16.37,1.39,988.68
-82.7755,40.3736,"2014-06-28","Ohio",24.6,0.35,11.36,1.97,990.35
-82.7755,40.3736,"2014-06-29","Ohio",24.77,0.25,5.56,1.87,989.3
-82.7755,40.3736,"2014-06-30","Ohio",25.35,0.25,8.55,1.66,985.26
-82.7755,40.3736,"2014-07-01","Ohio",26.63,0.25,9.32,2.35,981.41
-82.7755,40.3736,"2014-07-02","Ohio",24.72,0.25,10.02,1.38,984.21
-82.7755,40.3736,"2014-07-03","Ohio",20.86,0.24,9.32,1.13,988.63
-82.7755,40.3736,"2014-07-04","Ohio",19.12,0.25,8.65,0.7,994.27
-82.7755,40.3736,"2014-07-05","Ohio",19.54,0.29,11.98,2.2,994.49
-82.7755,40.3736,"2014-07-06","Ohio",21.57,0.29,11.01,2.31,987.56
-82.7755,40.3736,"2014-07-07","Ohio",25.09,0.28,8.73,1.98,982.34
-82.7755,40.3736,"2014-07-08","Ohio",24.29,0.26,9,1.44,980.45
-82.7755,40.3736,"2014-07-09","Ohio",22.96,0.26,11.97,1.61,984.76
-82.7755,40.3736,"2014-07-10","Ohio",21.98,0.27,14.69,0.98,989.66
-82.7755,40.3736,"2014-07-11","Ohio",22.94,0.29,17.5,1.35,992.35
-82.7755,40.3736,"2014-07-12","Ohio",24.6,0.33,16.26,2.39,990.69
-82.7755,40.3736,"2014-07-13","Ohio",25.58,0.26,8.58,2.31,985.56
-82.7755,40.3736,"2014-07-14","Ohio",23.48,0.28,11.02,1.16,982.71
-82.7755,40.3736,"2014-07-15","Ohio",21.08,0.25,8.09,1.44,982.69
-82.7755,40.3736,"2014-07-16","Ohio",17.5,0.25,10.37,1.42,986.05
-82.7755,40.3736,"2014-07-17","Ohio",18.56,0.27,14.69,1.42,989.72
-82.7755,40.3736,"2014-07-18","Ohio",19.26,0.3,17.71,1.67,991.8
-82.7755,40.3736,"2014-07-19","Ohio",19.34,0.25,11.33,0.74,989.03
-82.7755,40.3736,"2014-07-20","Ohio",21.7,0.26,9.01,1.1,988.29
-82.7755,40.3736,"2014-07-21","Ohio",24.01,0.3,15.99,1.73,989.52
-82.7755,40.3736,"2014-07-22","Ohio",26.04,0.29,16.44,2.47,989.08
-82.7755,40.3736,"2014-07-23","Ohio",23.64,0.25,12.56,1.12,986.79
-82.7755,40.3736,"2014-07-24","Ohio",19.66,0.24,9.2,1.06,987.75
-82.7755,40.3736,"2014-07-25","Ohio",19.42,0.27,14.45,2.02,988.09
-82.7755,40.3736,"2014-07-26","Ohio",22.8,0.27,11.64,1.82,984.56
-82.7755,40.3736,"2014-07-27","Ohio",22.46,0.25,6.78,0.84,980.03
-82.7755,40.3736,"2014-07-28","Ohio",18.18,0.26,6.26,0.65,983.79
-82.7755,40.3736,"2014-07-29","Ohio",16.66,0.27,9.13,0.96,987.73
-82.7755,40.3736,"2014-07-30","Ohio",18.31,0.29,13.19,1.12,988.35
-82.7755,40.3736,"2014-07-31","Ohio",20.85,0.3,15.84,1.33,989.27
-82.7755,40.3736,"2014-08-01","Ohio",22.13,0.38,18.09,1.25,989.53
-82.7755,40.3736,"2014-08-02","Ohio",20.89,0.32,12.6,1.22,989.66
-82.7755,40.3736,"2014-08-03","Ohio",21.06,0.31,12.43,0.98,990.57
